Source,Accession,Length,N_Records_With_This_Sequence,Gene_Qualifier,Gene_Check,Best_Match,Best_Identity_Pct,Intended_Ref,Intended_Identity_Pct,Panel_Scores,Accepted,Reason,Description
HIV_gp41,QIX05989.1,346,,,N/A,sliced from HIV_Env,,,,subunit span 523-868 on parent,True,SUBUNIT_SLICE,QIX05989.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,AYM47111.1,348,,,N/A,sliced from HIV_Env,,,,subunit span 510-857 on parent,True,SUBUNIT_SLICE,AYM47111.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,AMQ63183.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 510-861 on parent,True,SUBUNIT_SLICE,AMQ63183.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,UBW85202.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 507-858 on parent,True,SUBUNIT_SLICE,"UBW85202.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_gp41,UBW87448.1,353,,,N/A,sliced from HIV_Env,,,,subunit span 506-858 on parent,True,SUBUNIT_SLICE,"UBW87448.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_gp41,WDY92899.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 523-874 on parent,True,SUBUNIT_SLICE,WDY92899.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,AIS43912.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 512-863 on parent,True,SUBUNIT_SLICE,AIS43912.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,QGV14251.1,348,,,N/A,sliced from HIV_Env,,,,subunit span 501-848 on parent,True,SUBUNIT_SLICE,QGV14251.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Gag,YFN08105.1,493,1,,ABSENT,P04591,84.99,P04591,84.99,P04591:85.0%,True,ACCEPTED,YFN08105.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,YFN07631.1,499,1,,ABSENT,P04591,83.77,P04591,83.77,P04591:83.8%,True,ACCEPTED,YFN07631.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,YFN07346.1,507,1,,ABSENT,P04591,84.6,P04591,84.6,P04591:84.6%,True,ACCEPTED,YFN07346.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,WVT29333.1,499,1,,ABSENT,P04591,84.97,P04591,84.97,P04591:85.0%,True,ACCEPTED,WVT29333.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,XWN58004.1,312,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(312 not in 470-520),"XWN58004.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,XWN57916.1,313,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(313 not in 470-520),"XWN57916.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,XWN57796.1,304,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"XWN57796.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,XFC51684.1,500,1,,ABSENT,P04591,83.6,P04591,83.6,P04591:83.6%,True,ACCEPTED,XFC51684.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,XPO04964.1,503,1,,ABSENT,P04591,90.0,P04591,90.0,P04591:90.0%,True,ACCEPTED,XPO04964.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,XPO03656.1,492,1,,ABSENT,P04591,84.55,P04591,84.55,P04591:84.6%,True,ACCEPTED,XPO03656.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,WYV76937.1,510,1,,ABSENT,P04591,84.6,P04591,84.6,P04591:84.6%,True,ACCEPTED,WYV76937.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,WMD30065.1,499,1,,ABSENT,P04591,83.97,P04591,83.97,P04591:84.0%,True,ACCEPTED,WMD30065.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,WDY32054.1,301,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(301 not in 470-520),"WDY32054.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,WDY31932.1,315,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(315 not in 470-520),"WDY31932.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,WDY31880.1,314,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(314 not in 470-520),"WDY31880.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,WDY31781.1,304,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"WDY31781.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,URX38534.1,122,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(122 not in 470-520),"URX38534.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,WEU84008.1,499,1,,ABSENT,P04591,82.36,P04591,82.36,P04591:82.4%,True,ACCEPTED,WEU84008.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,UVF23956.1,495,1,,ABSENT,P04591,84.65,P04591,84.65,P04591:84.6%,True,ACCEPTED,UVF23956.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,UVF23765.1,498,1,,ABSENT,P04591,85.34,P04591,85.34,P04591:85.3%,True,ACCEPTED,UVF23765.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,UMQ72036.2,495,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),UMQ72036.2 gag protein [Human immunodeficiency virus 1]
HIV_Gag,UMQ71244.2,496,1,,ABSENT,P04591,84.88,P04591,84.88,P04591:84.9%,True,ACCEPTED,UMQ71244.2 gag protein [Human immunodeficiency virus 1]
HIV_Gag,UMQ69966.2,498,1,,ABSENT,P04591,83.94,P04591,83.94,P04591:83.9%,True,ACCEPTED,UMQ69966.2 gag protein [Human immunodeficiency virus 1]
HIV_Gag,UPQ45239.1,293,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"UPQ45239.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,UPQ45087.1,300,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(300 not in 470-520),"UPQ45087.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,UPQ44941.1,295,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(JX),"UPQ44941.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AXN71350.1,302,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"AXN71350.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AXN71199.1,302,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(302 not in 470-520),"AXN71199.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AXN70997.1,302,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(JX),"AXN70997.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,UDP23344.1,498,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(BX),UDP23344.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,UDP23202.1,494,1,,ABSENT,P04591,83.81,P04591,83.81,P04591:83.8%,True,ACCEPTED,UDP23202.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,UDP22692.1,501,1,,ABSENT,P04591,91.0,P04591,91.0,P04591:91.0%,True,ACCEPTED,UDP22692.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QQN95666.1,493,1,,ABSENT,P04591,85.19,P04591,85.19,P04591:85.2%,True,ACCEPTED,QQN95666.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QNG98205.1,498,1,,ABSENT,P04591,84.14,P04591,84.14,P04591:84.1%,True,ACCEPTED,QNG98205.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QRX75436.1,497,1,,ABSENT,P04591,84.31,P04591,84.31,P04591:84.3%,True,ACCEPTED,QRX75436.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QKI36190.1,126,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(126 not in 470-520),"QKI36190.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QKI36164.1,126,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(126 not in 470-520),"QKI36164.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QKI36367.1,122,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(122 not in 470-520),"QKI36367.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QKI36341.1,122,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(122 not in 470-520),"QKI36341.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QKI36306.1,122,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(122 not in 470-520),"QKI36306.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AVA00162.1,498,1,,ABSENT,P04591,85.14,P04591,85.14,P04591:85.1%,True,ACCEPTED,AVA00162.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AUZ99915.1,493,1,,ABSENT,P04591,86.0,P04591,86.0,P04591:86.0%,True,ACCEPTED,AUZ99915.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QJE62256.1,498,1,,ABSENT,P04591,83.33,P04591,83.33,P04591:83.3%,True,ACCEPTED,QJE62256.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ABV72429.1,187,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(187 not in 470-520),"ABV72429.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AEH21363.1,497,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"AEH21363.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AEH21336.1,498,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(JX),"AEH21336.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QGM77855.1,232,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(232 not in 470-520),"QGM77855.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QGM77798.1,232,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(232 not in 470-520),"QGM77798.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QGM77748.1,232,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(232 not in 470-520),"QGM77748.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QIX07174.1,498,1,,ABSENT,P04591,82.93,P04591,82.93,P04591:82.9%,True,ACCEPTED,QIX07174.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QIX06939.1,499,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),QIX06939.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QIX06702.1,498,1,,ABSENT,P04591,84.54,P04591,84.54,P04591:84.5%,True,ACCEPTED,QIX06702.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QIX06459.1,496,1,,ABSENT,P04591,85.69,P04591,85.69,P04591:85.7%,True,ACCEPTED,QIX06459.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QID00904.1,497,1,,ABSENT,P04591,83.9,P04591,83.9,P04591:83.9%,True,ACCEPTED,QID00904.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QID00671.1,498,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),QID00671.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QID00383.1,498,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),QID00383.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QID00154.1,496,2,,ABSENT,P04591,84.68,P04591,84.68,P04591:84.7%,True,ACCEPTED,QID00154.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QIC99916.1,496,1,,ABSENT,P04591,85.89,P04591,85.89,P04591:85.9%,True,ACCEPTED,QIC99916.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QIC99563.1,494,2,,ABSENT,P04591,84.82,P04591,84.82,P04591:84.8%,True,ACCEPTED,QIC99563.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QIC96180.1,492,1,,ABSENT,P04591,83.94,P04591,83.94,P04591:83.9%,True,ACCEPTED,QIC96180.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QIC95782.1,499,1,,ABSENT,P04591,83.97,P04591,83.97,P04591:84.0%,True,ACCEPTED,QIC95782.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QIC95607.1,498,1,,ABSENT,P04591,83.13,P04591,83.13,P04591:83.1%,True,ACCEPTED,QIC95607.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QAB38370.1,499,1,,ABSENT,P04591,82.77,P04591,82.77,P04591:82.8%,True,ACCEPTED,QAB38370.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QAB38290.1,491,1,,ABSENT,P04591,84.52,P04591,84.52,P04591:84.5%,True,ACCEPTED,QAB38290.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QAB38106.1,503,1,,ABSENT,P04591,83.6,P04591,83.6,P04591:83.6%,True,ACCEPTED,QAB38106.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QAB36905.1,492,1,,ABSENT,P04591,82.52,P04591,82.52,P04591:82.5%,True,ACCEPTED,QAB36905.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QAB36778.1,497,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),QAB36778.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QAB36641.1,486,1,,ABSENT,P04591,84.16,P04591,84.16,P04591:84.2%,True,ACCEPTED,QAB36641.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QAB36479.1,485,1,,ABSENT,P04591,84.95,P04591,84.95,P04591:84.9%,True,ACCEPTED,QAB36479.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QAB36255.1,497,1,,ABSENT,P04591,84.51,P04591,84.51,P04591:84.5%,True,ACCEPTED,QAB36255.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QAB36020.1,500,1,,ABSENT,P04591,83.4,P04591,83.4,P04591:83.4%,True,ACCEPTED,QAB36020.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QAB35722.1,491,1,,ABSENT,P04591,84.32,P04591,84.32,P04591:84.3%,True,ACCEPTED,QAB35722.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QGV15380.1,501,1,,ABSENT,P04591,90.0,P04591,90.0,P04591:90.0%,True,ACCEPTED,QGV15380.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QGV15237.1,485,1,,ABSENT,P04591,85.36,P04591,85.36,P04591:85.4%,True,ACCEPTED,QGV15237.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QGV15002.1,485,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),QGV15002.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,QBR97176.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR97176.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR97134.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR97134.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR97098.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR97098.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR97058.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR97058.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR97024.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR97024.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96989.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96989.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96960.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96960.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96925.1,202,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(202 not in 470-520),"QBR96925.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96897.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96897.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96864.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96864.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96828.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96828.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96789.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96789.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96738.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96738.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96694.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96694.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96661.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96661.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96625.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96625.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96589.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96589.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96552.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96552.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96510.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96510.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96465.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96465.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96435.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96435.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBR96381.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 470-520),"QBR96381.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBC81817.1,213,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(213 not in 470-520),"QBC81817.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBC81790.1,216,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(216 not in 470-520),"QBC81790.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBC81764.1,213,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(213 not in 470-520),"QBC81764.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,QBC81737.1,213,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(213 not in 470-520),"QBC81737.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AXP13915.1,496,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),AXP13915.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AXP13673.1,498,1,,ABSENT,P04591,82.73,P04591,82.73,P04591:82.7%,True,ACCEPTED,AXP13673.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AXP13305.1,498,1,,ABSENT,P04591,85.14,P04591,85.14,P04591:85.1%,True,ACCEPTED,AXP13305.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AVX41139.1,307,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"AVX41139.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AVX41088.1,310,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(310 not in 470-520),"AVX41088.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AVX41037.1,297,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"AVX41037.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AVX40990.1,307,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"AVX40990.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AQY46147.1,304,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"AQY46147.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AZB80127.1,508,1,,ABSENT,P04591,90.4,P04591,90.4,P04591:90.4%,True,ACCEPTED,AZB80127.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AYC44501.1,126,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(126 not in 470-520),"AYC44501.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AXR99486.1,488,1,,ABSENT,P04591,86.89,P04591,86.89,P04591:86.9%,True,ACCEPTED,AXR99486.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ASR81722.1,498,1,,ABSENT,P04591,82.73,P04591,82.73,P04591:82.7%,True,ACCEPTED,ASR81722.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AVU88403.1,488,1,,ABSENT,P04591,85.86,P04591,85.86,P04591:85.9%,True,ACCEPTED,AVU88403.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AVR93571.1,212,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"AVR93571.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AVE00878.1,467,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(467 not in 470-520),"AVE00878.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,ASV70753.1,468,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(468 not in 470-520),"ASV70753.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,ASM60367.1,488,2,,ABSENT,P04591,86.27,P04591,86.27,P04591:86.3%,True,ACCEPTED,ASM60367.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ASM60068.1,494,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),ASM60068.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ASM59598.1,498,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),ASM59598.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ASM59364.1,498,1,,ABSENT,P04591,83.53,P04591,83.53,P04591:83.5%,True,ACCEPTED,ASM59364.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ASM59127.1,498,1,,ABSENT,P04591,83.73,P04591,83.73,P04591:83.7%,True,ACCEPTED,ASM59127.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ARA72373.1,495,1,,ABSENT,P04591,83.23,P04591,83.23,P04591:83.2%,True,ACCEPTED,ARA72373.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU33927.1,497,1,,ABSENT,P04591,85.71,P04591,85.71,P04591:85.7%,True,ACCEPTED,AFU33927.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU33753.1,499,1,,ABSENT,P04591,84.37,P04591,84.37,P04591:84.4%,True,ACCEPTED,AFU33753.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU33511.1,498,1,,ABSENT,P04591,83.33,P04591,83.33,P04591:83.3%,True,ACCEPTED,AFU33511.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU33193.1,489,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),AFU33193.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU32988.1,498,1,,ABSENT,P04591,85.54,P04591,85.54,P04591:85.5%,True,ACCEPTED,AFU32988.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU32731.1,497,1,,ABSENT,P04591,83.5,P04591,83.5,P04591:83.5%,True,ACCEPTED,AFU32731.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU32525.1,498,1,,ABSENT,P04591,82.73,P04591,82.73,P04591:82.7%,True,ACCEPTED,AFU32525.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU32291.1,498,1,,ABSENT,P04591,83.13,P04591,83.13,P04591:83.1%,True,ACCEPTED,AFU32291.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU32047.1,498,1,,ABSENT,P04591,84.34,P04591,84.34,P04591:84.3%,True,ACCEPTED,AFU32047.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU31631.1,498,1,,ABSENT,P04591,83.94,P04591,83.94,P04591:83.9%,True,ACCEPTED,AFU31631.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU31441.1,496,1,,ABSENT,P04591,84.07,P04591,84.07,P04591:84.1%,True,ACCEPTED,AFU31441.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU31230.1,498,1,,ABSENT,P04591,84.94,P04591,84.94,P04591:84.9%,True,ACCEPTED,AFU31230.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU30950.1,498,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),AFU30950.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU30743.1,495,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),AFU30743.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU30498.1,496,1,,ABSENT,P04591,84.88,P04591,84.88,P04591:84.9%,True,ACCEPTED,AFU30498.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU30297.1,492,1,,ABSENT,P04591,84.35,P04591,84.35,P04591:84.3%,True,ACCEPTED,AFU30297.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU30084.1,498,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),AFU30084.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU29840.1,498,1,,ABSENT,P04591,83.53,P04591,83.53,P04591:83.5%,True,ACCEPTED,AFU29840.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU29594.1,497,1,,ABSENT,P04591,83.7,P04591,83.7,P04591:83.7%,True,ACCEPTED,AFU29594.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU29402.1,498,1,,ABSENT,P04591,82.93,P04591,82.93,P04591:82.9%,True,ACCEPTED,AFU29402.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU29199.1,493,1,,ABSENT,P04591,85.19,P04591,85.19,P04591:85.2%,True,ACCEPTED,AFU29199.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU28915.1,498,1,,ABSENT,P04591,84.74,P04591,84.74,P04591:84.7%,True,ACCEPTED,AFU28915.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU28675.1,498,1,,ABSENT,P04591,84.14,P04591,84.14,P04591:84.1%,True,ACCEPTED,AFU28675.1 gag protein [Human immunodeficiency virus 1]
